output_mat:
[5,4,-7,2,0,-17,11,-9,9,-2,5,15,1,4,-3,-7]
[8,7,-6,2,-1,-25,11,-15,7,0,2,17,7,12,-2,-5]
[8,8,-7,0,-4,-31,9,-20,9,6,3,19,11,14,-3,-4]
[11,3,-5,-2,-7,-36,7,-22,7,6,8,22,15,19,-10,-2]
[17,4,-4,-1,-6,-36,7,-21,4,18,8,23,19,23,-16,-4]
[22,-6,-2,-2,-1,-32,7,-17,4,6,10,24,19,20,-27,-7]
[20,8,1,2,4,-25,12,-9,19,18,5,23,15,16,-29,-6]
[14,12,0,5,9,-19,17,-3,3,8,2,23,10,8,-18,-6]
[10,10,-4,10,8,-14,21,1,10,18,1,19,7,4,-13,-3]
[3,12,-6,13,6,-13,20,2,13,-1,3,17,1,1,-7,-1]
[3,-7,-9,11,6,-15,20,-2,3,0,4,17,3,4,-9,-1]
[5,-3,-7,12,5,-18,16,-7,28,1,0,15,5,10,-10,0]
[7,-2,-6,11,8,-19,15,-10,2,-1,2,17,10,10,-9,-4]
[6,-7,-5,4,7,-18,18,-11,8,-2,-1,15,15,8,-16,-3]
[4,7,-3,1,6,-16,14,-11,19,9,3,11,18,7,-10,-4]
[5,1,-1,-1,2,-18,8,-12,18,-9,7,13,15,9,-10,-5]
[9,3,2,0,0,-19,6,-13,8,9,2,14,15,11,-10,-7]
[13,3,0,-2,-1,-20,4,-14,14,8,6,16,15,10,-11,-7]
[29,8,5,-5,-2,-22,5,-7,23,9,17,19,14,11,-12,-11]
[10,8,1,0,-2,-12,5,0,-3,-1,-1,12,7,0,-12,-9]
[10,-2,3,2,2,-14,7,-9,2,-8,11,15,2,-3,-11,1]
[15,9,2,-1,1,-24,4,-16,13,-5,11,16,1,13,-12,2]
[9,7,4,-2,-3,-27,3,-19,8,-16,0,20,-2,-1,-11,-2]
[10,-1,0,0,-1,-17,7,-10,9,24,6,16,-1,3,-4,-9]
[13,-8,3,-1,-5,-16,7,-7,19,-25,7,15,-4,-1,-14,-12]
[9,13,9,5,-3,-13,6,-5,5,10,-6,15,-4,-3,-12,-11]
[7,-1,5,4,-2,-13,9,-5,16,-5,-4,13,-3,-4,-13,-9]
[7,11,4,4,-3,-15,7,-6,13,1,0,15,-3,-3,-9,-6]
[7,-1,4,4,-1,-15,8,-6,16,-8,2,15,-1,-1,-10,-6]
[11,20,4,4,-1,-18,9,-8,3,2,7,17,0,1,-7,-4]
[5,7,8,-1,-7,-17,15,-2,-5,-10,0,17,3,-4,-10,-7]
[0,-11,2,0,-7,-12,15,-1,29,14,-10,12,2,-9,-19,-5]
[4,7,-7,2,-7,-18,11,-6,30,-2,5,16,3,1,-15,4]
[9,0,-2,6,-8,-30,11,-14,2,-17,5,21,5,12,-13,7]
[14,-3,1,6,-11,-36,14,-19,2,5,1,22,13,17,-20,4]
[19,3,4,6,-10,-37,16,-19,4,-3,2,23,19,18,-29,2]
[23,-3,5,5,5,-32,20,-16,-14,-1,0,25,20,14,-42,-3]
[25,29,6,3,11,-26,28,-9,22,14,2,24,18,10,-41,1]
[17,36,9,-1,8,-21,29,1,-5,-7,7,25,7,-3,-22,0]
[12,3,15,4,1,-13,28,9,15,5,-10,19,1,-7,-29,6]
[11,8,10,4,-3,-9,22,15,-1,13,-9,19,0,-10,-32,8]
[6,-6,2,3,-4,-7,22,16,37,5,-6,14,-4,-11,-32,9]
[3,8,-1,8,-3,-11,18,11,38,-10,-2,14,-7,-5,-16,12]
[8,2,-3,9,3,-19,17,5,2,-7,-3,19,-8,0,-3,10]
[13,-10,1,13,1,-18,21,1,43,-2,-7,18,-7,2,-6,8]
[10,9,2,11,2,-19,18,-4,8,-19,-6,21,-7,-3,3,7]
[11,-13,3,10,2,-19,17,-7,3,0,-5,16,4,-1,-3,6]
[13,-11,6,6,-1,-21,11,-12,14,-15,-1,16,8,2,-14,4]
[11,-2,8,5,-1,-21,7,-14,15,2,-4,15,10,4,-18,-1]
[12,3,3,2,0,-23,5,-16,9,1,3,18,10,2,-19,-2]
[26,10,3,-4,-1,-24,7,-9,21,11,18,20,9,5,-20,-7]
[7,4,-1,-2,-2,-13,5,-1,12,-13,0,11,3,-5,-20,-7]
[8,1,5,2,-4,-16,7,-8,-3,-14,11,15,9,1,-16,5]
[12,4,2,4,3,-23,9,-12,8,8,8,14,13,19,-24,5]
[10,3,2,2,0,-25,11,-14,26,-11,5,17,12,4,-24,1]
[10,-7,0,-2,7,-13,12,-6,0,13,10,11,8,6,-10,-8]
[12,10,0,-3,1,-12,6,-5,19,0,7,10,3,1,-7,-8]
[6,7,4,1,2,-9,4,-1,10,-1,-2,10,0,-4,-4,-11]
[4,4,3,3,1,-8,6,0,16,9,-3,10,-4,-6,-4,-7]
[4,7,1,2,1,-9,6,-1,11,0,5,11,-3,-3,-2,-8]
[8,5,4,1,-1,-12,7,-2,12,-2,7,12,0,0,-3,-7]
[16,17,10,7,-2,-12,7,-2,28,15,18,12,2,7,-3,-12]
[11,-22,22,-5,-4,-15,13,-3,-40,-52,-4,20,14,-2,-34,-11]
[-2,0,9,-6,7,-2,23,2,24,73,-26,8,33,-9,-41,-1]
[-2,16,-8,-8,3,-9,18,4,53,-9,19,11,31,-7,-33,3]
[6,-7,4,6,-1,-18,18,0,20,-29,13,15,19,8,-36,7]
[15,-4,4,5,6,-25,22,-5,-8,8,-2,21,20,12,-40,4]
[19,11,-1,1,16,-22,25,-2,21,12,-1,23,16,7,-35,2]
[15,37,6,5,20,-17,28,0,32,-5,1,25,5,1,-19,6]
[21,40,9,4,16,-18,27,9,-20,18,18,28,0,-3,-4,1]
[21,-29,21,-3,-1,-8,23,17,0,-26,2,17,2,-8,-32,-4]
[18,16,27,1,-3,0,11,22,-10,36,-11,10,10,-11,-30,-1]
[10,7,20,0,-2,6,13,27,8,-1,-7,8,20,-17,-37,2]
[-3,24,9,4,-2,8,18,29,-6,19,-4,4,26,-20,-30,11]
[-6,-3,7,-1,-2,1,19,25,16,-13,8,7,23,-13,-34,13]
[-5,-5,5,4,0,-3,19,18,53,-1,0,6,19,0,-35,15]
[3,10,1,1,-3,-12,17,16,-2,-4,5,11,8,-3,-14,10]
[10,-32,4,4,-3,-9,14,13,57,-10,0,10,-1,-3,-21,5]
[18,-12,2,7,3,-11,10,7,23,-14,6,14,-5,-1,-10,4]
[21,-9,6,7,4,-15,12,-1,9,-11,-2,16,-1,-1,-3,5]
[13,-6,6,4,5,-17,9,-7,11,3,-7,14,3,-2,-3,3]
[11,1,1,2,4,-21,3,-14,27,8,1,16,5,0,-5,3]
[23,12,0,-1,0,-23,5,-7,8,8,18,18,7,5,-6,-3]
[5,7,-4,-1,-1,-13,6,-1,4,-10,-1,10,4,-4,-11,-5]
[11,0,7,6,-7,-18,9,-3,6,-13,3,15,9,3,-16,3]
[15,1,1,12,11,-20,20,-3,4,9,-1,19,14,15,-28,3]
[17,10,-4,5,11,-21,28,-5,8,-11,9,25,14,-5,-31,5]
[5,-5,6,-2,13,-12,24,-3,26,-5,2,15,7,-2,-17,2]
[8,8,2,-4,7,-15,7,-8,12,15,3,11,4,0,-5,0]
[7,0,2,-1,2,-13,2,-6,26,-10,-1,10,-2,-2,-8,-3]
[5,11,2,1,2,-10,4,0,4,14,-1,11,-5,-4,0,-6]
[5,1,1,1,-1,-10,7,-1,21,0,6,10,-4,-3,-3,-7]
[9,2,1,-3,0,-16,5,-6,4,-5,9,14,-1,1,-4,-9]
[25,-3,-5,-3,-1,-18,6,-7,28,36,21,12,-1,6,-1,-18]
[12,8,16,-1,2,-23,3,-11,43,-67,-14,25,-14,-3,-7,-7]
[-3,31,4,7,26,-14,11,-2,-48,85,-24,30,9,-16,11,-3]
[7,-28,-14,-4,9,-12,24,5,9,-20,24,25,14,-21,-21,4]
[7,9,4,1,7,-12,21,8,25,-11,13,20,4,-7,-26,10]
[8,36,11,9,12,-15,25,6,23,7,0,24,2,-3,-17,13]
[6,27,3,6,13,-14,30,11,-26,-1,0,25,-3,-8,-7,15]
[15,6,10,1,5,-13,23,15,7,25,14,23,-2,-4,-14,7]
[30,-34,14,-2,-2,-8,17,16,22,-22,18,15,-1,1,-35,-11]
[26,21,20,-3,-5,-9,7,11,-12,-8,-5,12,-2,-6,-24,-13]
[16,18,20,3,0,-4,7,16,0,31,-16,8,8,-12,-7,-18]
[8,11,10,3,0,-5,14,20,9,-2,-8,14,9,-22,-5,-10]
[-1,-6,10,2,5,-1,15,26,3,13,-1,15,15,-25,-12,-3]
[-6,11,9,7,3,2,21,24,28,-1,4,11,20,-20,-9,10]
[-10,27,7,2,1,-4,24,20,-18,-2,14,14,26,-16,-1,10]
[-9,-43,8,-1,1,-3,25,16,37,-18,-3,6,25,-13,-35,8]
[0,28,-6,2,5,-1,14,16,21,29,6,5,20,-10,-17,12]
[8,-2,-2,6,4,-2,18,17,49,-40,20,10,0,-9,-5,7]
[18,-13,9,8,5,-7,17,9,19,-17,4,14,-9,-5,0,5]
[17,-21,11,2,5,-14,11,-2,7,-6,-13,14,-3,-4,-5,7]
[17,-3,3,-1,4,-20,3,-13,22,24,-1,16,4,1,-5,6]
[26,-2,3,-5,-2,-26,3,-10,23,-6,19,18,5,8,-14,-2]
[6,10,-2,-2,-2,-16,5,-3,1,-2,-4,10,3,-2,-16,-5]
[11,1,4,5,4,-15,9,2,-7,-17,-6,18,3,4,-12,5]
[18,20,6,12,18,-13,27,13,36,42,4,25,2,8,-17,7]
[14,17,3,8,11,-11,39,17,14,-43,25,30,-13,-19,-10,4]
[6,-9,14,1,12,-6,27,8,-9,-4,-4,18,-7,-14,-7,6]
[15,-19,9,-2,9,-13,7,-9,19,14,-5,10,4,-2,-9,5]
[12,10,1,-3,2,-16,-1,-12,21,-4,4,11,3,-1,-6,1]
[6,-1,2,-2,1,-13,3,-6,13,0,3,10,2,-2,-7,-6]
[7,4,-2,-3,-2,-15,5,-6,3,10,7,12,2,-1,-8,-6]
[6,10,1,-2,-4,-19,4,-11,21,-6,7,14,4,5,-13,-2]
[12,4,-13,-1,-1,-24,3,-16,-24,22,10,15,9,10,-14,-7]
[9,21,-1,-4,4,-33,-7,-15,39,-8,-2,32,-15,9,-13,-3]
[9,-18,8,-1,13,-19,3,1,33,39,0,35,-16,4,-15,-11]
[17,1,2,-6,-5,-14,16,8,-47,-10,12,30,-12,-14,-18,6]
[6,19,13,-1,1,-3,19,14,-15,25,-1,19,7,-7,-32,13]
[11,17,12,1,1,-8,22,19,27,18,21,22,12,-5,-38,9]
[8,-27,16,-6,-2,-6,22,23,17,-30,13,20,9,-6,-47,3]
[19,-6,11,0,-1,-3,16,17,-6,42,9,9,9,-2,-36,-4]
[25,35,2,1,-3,-6,7,9,13,-20,20,8,3,-2,-23,-13]
[14,22,12,-4,1,-12,7,3,3,-24,1,12,-2,-6,-9,-14]
[11,-7,7,-4,1,-13,14,1,12,28,-20,10,3,-9,-7,-15]
[8,2,-7,-6,3,-13,14,6,29,11,-8,12,2,-12,-3,-12]
[-2,16,-4,-1,10,-10,18,15,23,1,0,13,0,-12,4,-5]
[0,18,6,1,6,-12,19,19,-6,11,17,20,-2,-13,14,-3]
[-2,-50,15,-3,2,-7,23,17,18,-32,2,14,4,-13,-15,-4]
[-8,41,10,3,5,-4,15,14,13,30,-12,13,10,-15,-6,14]
[-5,-2,2,0,14,2,20,26,-3,3,14,14,14,-18,-12,7]
[3,-19,-1,1,2,7,25,28,48,-1,26,8,1,-17,-22,10]
[10,3,7,4,3,3,15,19,48,-31,24,10,-8,-10,-4,4]
[18,-16,16,1,6,-9,9,2,9,-26,-4,16,-8,-5,-1,6]
[24,-14,7,-2,8,-20,4,-15,6,33,-5,16,5,1,0,5]
[30,5,3,-6,-2,-29,1,-17,19,-7,17,18,9,8,-8,2]
[6,15,-2,-2,-2,-19,5,-8,1,-4,-5,10,8,0,-12,-6]
[2,4,9,5,8,-4,13,6,8,-17,-14,16,5,3,-28,15]
[20,29,2,1,20,-4,30,26,-10,65,23,24,17,1,-23,7]
[17,-22,8,-7,-1,2,34,31,54,-62,37,19,-5,-20,-32,-3]
[11,-12,26,-4,6,3,15,18,12,-16,-7,13,-14,-16,-17,1]
[24,-6,10,-3,8,-14,1,-10,7,18,-9,15,-4,-4,-6,6]
[21,0,-4,-3,4,-22,-2,-17,18,-4,8,15,3,1,-1,5]
[12,6,-2,-1,-1,-23,0,-14,14,-4,9,15,2,3,1,0]
[9,2,0,-1,-1,-24,4,-12,-12,6,5,17,6,3,-8,-3]
[11,10,2,2,-4,-26,8,-12,3,16,6,19,11,8,-17,-2]
[11,-8,0,6,8,-25,12,-13,15,-4,2,19,13,9,-31,-3]
[15,33,-6,5,16,-23,16,-10,-6,21,12,23,15,12,-18,3]
[21,5,5,-4,6,-16,23,4,-2,3,23,19,15,9,-12,-7]
[20,-11,24,-6,-8,-10,13,7,-6,-5,-7,16,11,-2,-32,-6]
[14,12,21,2,4,-3,9,12,2,47,-7,14,21,-3,-34,0]
[20,1,0,2,5,-3,17,16,9,3,28,15,25,-12,-35,-3]
[4,17,9,-4,1,-2,15,17,6,-33,14,13,18,-15,-37,2]
[0,18,8,-1,8,-3,13,13,4,34,2,8,19,-9,-23,-3]
[11,16,-7,3,2,-7,12,7,48,5,19,7,2,-7,-14,-9]
[9,6,3,-1,5,-11,10,2,26,-53,14,12,-11,-6,-4,-9]
[5,-2,6,-4,8,-13,15,-7,-22,17,-19,12,2,-5,1,-4]
[2,7,-9,-8,10,-14,16,-10,14,27,-17,9,15,-6,-4,0]
[-2,10,-12,-9,10,-15,16,-1,53,9,16,11,9,-1,-3,-6]
[5,-32,-4,-4,6,-13,16,5,9,-31,19,12,1,-2,-14,-11]
[-1,22,7,0,6,-13,11,1,6,0,-9,15,-6,-4,-5,4]
[1,9,7,-2,15,-10,8,9,8,35,-1,20,3,-4,3,0]
[6,-27,5,-1,11,0,19,23,45,-9,12,15,1,-13,-12,5]
[0,27,2,4,5,9,18,32,-36,16,22,11,2,-24,-2,6]
[4,-10,3,5,3,12,19,28,48,-12,29,3,-5,-18,-7,2]
[14,-8,12,0,5,-2,7,7,38,-51,13,16,-13,-8,-3,6]
[26,-16,12,-3,8,-19,4,-13,0,23,-7,18,-2,3,1,4]
[36,0,9,-6,-4,-33,1,-22,12,9,12,19,4,12,-8,3]
[10,11,-2,-4,-4,-23,5,-12,4,-9,-5,11,9,4,-13,-6]
[0,28,12,2,16,-3,9,6,34,29,-5,22,17,6,-21,11]
[19,12,5,-1,22,2,29,28,12,22,36,19,20,-4,-23,-4]
[11,6,9,-6,-1,7,30,25,-45,-57,29,15,5,-28,-38,-2]
[-2,3,23,-4,4,11,16,17,48,-2,-11,4,6,-15,-27,4]
[18,-1,1,-7,3,-12,-2,-8,41,1,-2,13,6,-6,-15,7]
[25,-8,-5,-3,-4,-27,-2,-16,8,-12,12,18,3,8,-10,12]
[20,-1,-2,-1,-3,-31,1,-17,5,1,8,20,2,15,-11,7]
[17,20,5,-1,-5,-31,6,-14,16,11,4,21,6,13,-11,3]
[17,11,9,1,0,-27,12,-7,-22,1,-1,23,0,7,-10,-1]
[15,32,6,13,4,-20,22,-4,30,32,-3,24,1,2,-13,6]
[16,22,4,7,6,-21,27,5,6,-11,26,26,-3,0,-7,-4]
[23,-27,11,-3,-7,-18,23,5,-14,-12,3,14,6,-1,-30,-9]
[13,13,17,-2,-6,-13,4,0,5,10,-25,13,10,-6,-32,-2]
[10,14,2,2,13,-9,4,6,14,42,-9,17,19,-8,-26,-1]
[14,4,-10,0,12,-8,15,13,34,-3,26,18,7,-16,-22,-3]
[0,27,5,-3,7,-8,11,19,24,-21,17,18,-8,-17,-8,4]
[-7,5,10,5,10,-4,13,17,4,19,-2,12,-4,-12,1,4]
[6,-4,-15,3,9,-4,14,9,-12,21,13,8,-2,-10,-3,-1]
[9,17,-2,-3,6,-8,10,3,64,-28,27,10,-13,-3,-3,-2]
[0,9,15,-1,9,-16,11,-7,14,-24,-6,20,-19,-2,12,-4]
[2,-19,5,2,11,-20,13,-15,-33,36,-29,19,1,-5,3,3]
[5,-15,-17,-5,6,-15,16,-13,10,21,11,11,17,-3,-19,0]
[-2,13,-10,-2,2,-14,10,-7,53,-41,17,9,6,-3,-22,-1]
[-5,29,3,6,6,-17,5,-4,17,11,4,18,-8,3,3,1]
[4,-29,2,4,5,-13,13,0,-6,-6,-2,17,-2,4,-7,3]
[11,14,2,-3,1,-7,11,11,-8,32,6,18,8,-6,-11,5]
[0,-28,8,-3,4,7,10,27,45,-11,10,8,8,-16,-30,0]
[3,17,-2,6,6,12,9,29,7,24,26,3,-4,-18,-5,4]
[10,4,6,4,4,3,10,15,46,-54,31,12,-15,-11,5,6]
[23,-19,15,-2,7,-16,8,-10,0,-16,2,20,-5,1,-1,1]
[40,-5,14,-3,-4,-34,5,-24,8,34,0,19,7,16,-8,0]
[16,10,-3,-5,-5,-26,5,-17,5,-19,-6,12,10,6,-11,-7]
[1,4,7,-1,27,-5,10,3,-18,46,-6,28,25,5,-18,3]
[25,-16,-1,-12,14,3,29,25,50,9,44,21,24,-11,-44,-8]
[4,8,26,-6,3,10,16,26,-1,-68,16,16,4,-31,-42,-3]
[-11,25,20,2,9,12,11,16,-6,35,-15,8,12,-22,-17,11]
[8,-3,-7,-9,2,-10,9,-2,47,-9,13,11,16,-13,-16,17]
[22,-3,2,-5,-6,-26,5,-9,11,-28,20,17,12,8,-17,13]
[23,21,10,7,-6,-30,7,-16,14,12,8,19,12,23,-17,7]
[28,22,16,-2,-15,-32,14,-10,-36,-9,13,24,16,15,-20,-3]
[13,-20,31,-4,-9,-17,24,-4,-3,-4,-28,18,15,4,-54,-1]
[11,18,11,-4,-1,-14,26,3,-18,63,-5,23,33,-3,-59,-2]
[10,-19,-9,-10,0,-12,31,7,77,-34,27,13,31,-6,-64,-11]
[4,24,6,-9,-1,-17,12,4,-6,-37,2,14,15,-6,-37,-10]
[-5,23,9,4,8,-15,8,2,22,39,-28,15,5,-7,-9,2]
[-4,4,-10,1,17,-13,14,6,0,7,0,23,4,-13,-8,7]
[4,7,-14,-2,9,-10,21,9,10,17,21,17,2,-13,-19,7]
[-2,1,0,-10,5,-9,11,14,27,-29,20,14,-5,-9,-22,4]
[-3,0,8,-2,8,-4,7,18,37,25,3,12,-9,-6,-13,4]
[0,8,-4,7,14,1,8,13,5,6,6,11,-8,-7,-6,4]
[11,31,-6,-2,6,-7,16,4,-11,7,39,14,-9,-2,7,1]
[3,-24,15,-7,1,-15,14,-2,44,-50,4,19,-13,3,-5,-9]
[5,-15,19,7,2,-19,4,-12,15,34,-34,20,-9,0,1,-4]
[8,4,-3,6,0,-17,10,-10,-39,18,-9,17,10,-5,-4,2]
[-4,1,-8,0,-1,-14,13,-7,12,-11,13,12,13,-8,-23,5]
[1,-10,-6,-1,1,-13,10,-1,47,-7,18,12,13,4,-29,1]
[4,2,7,0,-2,-16,7,-1,19,-14,8,16,2,6,-15,1]
[9,-7,6,2,1,-8,11,3,-12,24,-6,11,13,0,-13,-2]
[0,11,-2,-3,1,-3,9,10,-6,-4,-4,10,19,-11,-20,11]
[-3,-7,-5,1,11,7,10,20,27,27,14,2,18,-10,-23,6]
[8,5,-4,0,4,3,11,18,59,-23,41,7,-3,-7,-9,3]
[16,-6,11,0,4,-11,10,-2,31,-55,16,19,-10,0,0,0]
[38,-8,13,1,0,-30,8,-19,-23,36,-5,21,2,15,-1,-5]
[21,-4,-4,-3,-5,-25,7,-17,13,-8,-14,10,7,6,-15,-6]
[1,5,7,9,28,-6,10,0,29,48,-4,29,9,10,-14,-8]
[26,8,-10,-10,6,-5,30,15,-56,-32,36,29,20,-14,-27,-12]
[-5,3,26,-6,1,7,16,19,24,-23,-7,13,8,-30,-47,2]
[-16,19,19,-3,11,8,5,14,25,18,-13,12,8,-21,-27,13]
[3,5,-9,-8,4,-12,15,1,28,5,23,12,16,-13,-12,23]
[14,-5,8,-6,-1,-25,12,-3,4,-54,22,19,14,5,-16,12]
[24,21,15,9,1,-26,15,-6,39,60,23,19,14,20,-12,-9]
[34,-20,19,-6,-1,-28,20,-5,-9,-83,19,25,13,4,-36,-21]
[11,28,33,0,8,-15,21,-2,-18,53,-34,23,19,-7,-29,-12]
[1,5,6,0,17,-11,25,-1,-6,21,-20,19,31,-17,-29,-8]
[-3,46,-24,-6,13,-12,28,-5,11,16,24,14,32,-12,-21,2]
[-15,12,5,-11,8,-19,19,0,34,-86,10,17,12,-7,-24,6]
[-15,4,12,4,12,-13,15,7,11,70,-19,16,6,-10,-9,4]
[-8,-8,-5,3,7,-10,20,10,44,-11,11,17,-1,-10,-12,5]
[0,-5,-5,-4,9,-11,16,7,-46,-5,18,20,8,-11,-22,2]
[-4,11,0,-1,7,-7,13,3,47,9,13,9,11,-1,-25,9]
[-7,20,0,-4,12,-5,8,11,-4,-15,12,15,6,-8,-8,4]
[1,2,4,5,15,2,13,14,40,39,16,13,0,-3,-9,2]
[16,-4,2,-1,4,-3,18,8,9,-31,45,14,-5,1,-6,-11]
[4,1,16,-9,1,-12,18,-5,-22,-33,-3,14,-2,1,-13,-8]
[5,6,14,3,-3,-15,8,-12,46,41,-29,15,11,5,-9,-9]
[6,-26,3,0,-3,-18,8,-6,4,-21,-12,19,10,-6,-22,-9]
[0,-3,-5,7,7,-11,13,-5,7,26,0,13,13,-6,-25,3]
[1,27,-13,0,7,-12,15,-1,11,-15,30,12,19,-1,-15,7]
[-3,-5,7,-4,3,-14,15,0,8,-27,12,14,11,-1,-22,1]
[-1,-1,10,0,2,-12,12,1,41,35,-10,10,9,-1,-19,0]
[-2,10,4,0,5,-10,7,5,19,-11,-5,16,5,-9,-8,8]
[-4,-1,-3,3,12,-3,13,13,-11,22,2,12,15,-9,-11,15]
[3,2,-11,0,7,1,16,15,19,8,31,5,10,-10,-13,8]
[10,4,3,-2,1,-8,13,7,59,-53,26,14,-7,-1,-8,2]
[26,-16,14,2,-1,-22,9,-9,14,1,-5,17,-10,10,-4,-5]
[22,11,-5,1,-4,-22,6,-13,-16,16,-22,10,1,7,-2,-2]
[3,1,-5,4,30,-5,10,7,20,74,18,33,8,8,-8,-21]
[19,-33,-5,-8,4,-4,26,16,36,-91,31,29,-3,-21,-44,-24]
[-7,43,27,1,8,5,11,18,-47,31,-18,17,-6,-31,-13,4]
[-11,-8,13,-2,10,1,14,11,21,5,-13,15,8,-21,-12,23]
[6,-3,-6,-6,5,-13,17,-2,19,18,26,15,19,-9,-16,20]
[8,-6,8,-9,3,-27,13,-10,21,-69,17,23,14,5,-26,15]
[23,6,-6,-1,10,-23,17,-7,9,86,24,17,16,9,-12,-10]
[21,25,1,-4,8,-25,14,-3,80,-73,29,27,-12,-5,-14,-19]
[-3,31,20,10,15,-17,12,7,-31,28,-15,37,-22,-19,8,-18]
[-6,-32,4,12,16,-12,20,8,5,27,-37,29,-20,-30,-2,-2]
[6,-9,-13,-1,13,-13,18,2,-25,34,25,27,-6,-16,-15,0]
[-5,0,8,-10,1,-22,16,-2,31,-72,17,25,-4,-4,-30,11]
[-16,1,18,0,11,-15,13,-1,-27,39,-14,17,16,-7,-16,1]
[-1,-3,-9,0,6,-11,21,1,37,26,15,14,18,-9,-16,-1]
[-6,-6,2,-2,9,-11,15,4,33,-56,13,16,8,-7,-22,-3]
[-2,26,2,2,8,-15,11,0,-35,49,14,21,8,-4,-4,5]
[-7,-35,-1,-8,11,-8,12,6,57,-38,9,17,5,-5,-29,7]
[6,29,-2,6,20,-2,7,11,-4,70,33,18,11,1,-5,-5]
[15,-13,6,-4,0,-3,23,8,7,-75,45,17,1,-6,-21,-20]
[-4,-5,31,-9,10,-9,16,-9,-8,-14,-26,17,0,-3,-33,-12]
[3,14,-4,-2,8,-12,8,-16,30,65,-22,14,24,0,-19,-11]
[-6,-9,-11,-6,5,-13,13,-8,30,-69,-7,17,11,-15,-22,-4]
[-3,25,-2,9,19,-10,12,1,5,63,0,17,8,-6,-9,6]
[5,-6,-6,-3,5,-12,17,6,29,-35,38,18,-2,-6,-14,2]
[-3,10,13,3,2,-10,15,4,14,-20,5,13,-7,-4,-12,6]
[-5,12,7,4,3,-12,11,0,-29,28,-7,14,8,-5,-5,2]
