output_mat:
[17,-28,-26,8,-6,-110,99,-92,-35,59,23,-19,-24,39,2,-52]
[-3,-14,-11,14,-11,-128,43,-121,-16,36,-2,-2,-4,24,-25,-15]
[-13,-4,-9,24,-8,-128,11,-128,1,5,-2,8,3,25,-12,8]
[-12,-1,-13,25,-10,-128,12,-128,-2,-4,-2,11,0,25,-2,15]
[-18,-2,-3,24,-7,-128,11,-128,-2,-2,-7,10,1,26,-5,16]
[-17,-5,-6,27,-6,-128,7,-128,5,-10,-4,10,4,27,-7,15]
[-4,0,-19,35,-8,-128,14,-128,1,-6,-6,8,2,26,-1,17]
[45,-8,-80,43,-13,-128,62,-128,30,-37,-3,-6,-15,39,-15,20]
[0,22,-51,16,-34,-102,127,-110,-9,-45,-2,-14,-84,38,21,21]
[-60,-7,63,9,14,-90,89,-89,3,-14,-12,-18,-55,52,30,3]
[-52,-13,60,13,31,-90,46,-62,7,-19,-5,-23,-33,46,6,-25]
[-51,-23,47,19,48,-80,55,-34,24,-37,21,-37,-45,61,-2,-49]
[-21,-36,24,15,60,-63,62,-12,45,-44,31,-38,-33,72,-2,-70]
[-5,12,23,-2,55,-53,30,1,15,-7,-7,-33,-11,54,1,-59]
[26,-6,-7,0,46,-46,-8,11,20,-16,10,-19,20,44,8,-54]
[90,-3,-81,-6,16,-24,-8,11,-1,7,10,-1,36,19,13,-42]
[67,14,-64,-17,-8,-6,-17,5,-15,8,-14,9,25,-9,-7,-12]
[6,18,-6,-11,-4,1,-36,7,-1,-9,-17,9,14,-11,-6,14]
[-22,18,19,-6,1,3,-27,14,-6,-8,-8,4,2,-3,11,28]
[-28,1,34,-3,15,2,-13,18,-16,13,-4,-5,1,7,11,26]
[-13,-18,27,-4,21,-7,-27,20,1,-11,-1,-2,17,7,-8,12]
[-14,25,24,-8,21,-13,-39,20,-14,6,-19,-7,18,3,-4,10]
[-52,0,52,5,37,-26,-14,25,-18,6,14,-21,-9,21,4,-13]
[-48,-24,46,16,56,-35,23,19,20,-16,26,-41,-14,46,-33,-42]
[5,-11,-22,17,40,-50,58,-3,18,23,39,-39,-11,52,-23,-59]
[41,2,-56,4,13,-73,64,-40,-12,57,19,-22,-1,36,-13,-39]
[4,15,-17,0,0,-106,31,-73,-28,46,-9,-9,0,20,-16,-6]
[-27,-5,14,13,9,-128,2,-85,-7,5,1,-2,4,27,-9,7]
[65,-16,-51,22,8,-95,-2,-57,6,-72,-2,5,16,31,49,5]
[-46,-15,40,8,18,-50,8,-24,12,-7,21,-11,-13,22,-19,-37]
[-77,20,73,4,40,-69,45,-19,-18,-12,4,-38,-57,46,23,-46]
[-52,-79,37,35,69,-61,77,-12,71,-35,72,-49,-35,81,-36,-83]
[54,0,-77,24,23,-75,90,-52,24,61,26,-30,-3,45,-35,-73]
[25,30,-47,15,-12,-118,49,-101,-20,85,-8,-7,2,13,-32,-24]
[-19,0,-5,23,-12,-128,15,-128,-9,25,1,7,0,19,-14,6]
[-14,-6,-9,25,-11,-128,12,-128,-2,-8,0,11,1,26,-1,13]
[-9,-1,-11,22,-12,-128,10,-128,-7,-5,-5,12,2,23,4,13]
[-15,0,-4,22,-10,-128,6,-128,-6,-10,-4,10,2,22,1,8]
[-14,1,-6,29,-10,-128,14,-127,-6,-27,3,5,-5,23,12,-4]
[-4,3,-10,31,-5,-128,42,-112,-11,-28,2,-7,-21,33,25,-11]
[-1,-26,-7,23,3,-115,65,-87,-1,-41,18,-12,-35,43,28,-23]
[11,-20,0,9,13,-88,31,-65,13,-37,-2,-4,-6,34,15,-29]
[-15,22,31,-2,15,-76,-19,-38,-11,-18,-21,0,3,12,20,-22]
[-50,-4,71,3,36,-69,-49,-7,-4,-31,4,-4,7,20,28,-26]
[-2,-22,26,8,45,-50,-53,15,15,-36,15,-6,32,24,16,-38]
[13,17,1,2,31,-35,-41,24,-18,4,-2,-10,25,9,9,-31]
[8,-6,1,10,35,-26,-28,24,5,-9,10,-17,22,19,-9,-25]
[76,-15,-78,8,12,-10,0,16,13,-5,23,-5,29,16,1,-26]
[86,23,-86,-13,-20,3,1,-1,-27,36,-15,11,26,-15,5,1]
[-5,23,3,-13,-15,-3,-25,-8,-22,16,-28,9,7,-20,-14,30]
[-59,-3,49,2,10,-11,-17,-1,9,-15,0,-3,-11,8,-11,31]
[-29,-13,28,4,21,-11,4,6,15,-17,5,-9,-5,24,0,23]
[8,15,-1,-5,13,-7,2,8,-3,-4,-18,-11,8,16,0,24]
[-21,20,22,-4,15,-11,7,13,-29,13,-12,-16,-10,14,12,24]
[-51,-6,65,2,36,-17,2,26,-10,-34,-3,-26,-14,28,7,12]
[-44,-1,62,11,60,-24,3,34,-11,8,3,-36,-3,40,10,-14]
[-15,-26,9,16,57,-34,29,23,21,9,29,-44,1,49,-48,-37]
[43,-10,-67,10,28,-54,60,-14,15,40,35,-30,3,47,-36,-46]
[29,22,-50,-4,2,-86,56,-58,-27,63,-3,-15,-4,28,-21,-19]
[-21,0,8,7,8,-119,18,-82,-11,23,-6,-7,0,29,-19,3]
[59,-20,-45,21,9,-93,0,-57,11,-74,-2,4,14,34,43,3]
[-33,17,44,-6,8,-30,-43,-9,-2,-10,-19,2,8,-8,-24,-18]
[-106,13,116,-2,39,-54,-40,13,-16,-32,11,-12,-27,20,42,-28]
[-27,-85,55,26,83,-45,-41,20,54,7,54,-16,44,47,-17,-69]
[63,-1,-87,15,21,-59,-22,-21,38,42,15,-8,54,0,-101,-65]
[1,41,-53,19,-11,-106,-1,-78,1,85,19,5,13,-5,-54,-33]
[-30,0,-1,26,-8,-128,14,-121,-3,37,13,6,-2,19,-17,-4]
[-11,-11,-8,29,-7,-128,15,-128,2,-6,2,8,2,26,-4,1]
[1,-3,-18,24,-12,-128,12,-128,0,-18,0,11,2,22,3,-5]
[1,-7,-12,15,-8,-128,5,-122,-6,-12,7,15,4,19,16,-22]
[-29,16,14,10,-7,-128,7,-103,-7,-49,-4,0,-17,17,9,-28]
[-30,-18,23,25,14,-126,26,-78,-4,-24,36,-4,-24,35,52,-53]
[27,-42,-11,14,14,-96,14,-60,14,-31,19,1,8,25,17,-53]
[52,11,-40,-2,-4,-70,-31,-45,5,-25,-11,16,30,-3,12,-37]
[-12,37,14,-11,-9,-56,-47,-25,-28,-8,-13,16,7,-14,32,-12]
[-60,0,74,-4,18,-47,-48,-1,-14,-31,3,1,1,8,31,2]
[-12,-12,28,5,30,-28,-32,18,-3,-28,9,-9,17,20,26,-1]
[10,9,-1,3,20,-15,-9,26,-27,-1,-1,-15,9,9,16,1]
[-8,-2,21,8,33,-13,-6,26,-14,8,-1,-22,9,16,-5,0]
[34,-10,-44,11,19,-5,20,18,22,-21,15,-24,9,25,-25,-4]
[89,15,-109,-4,-19,6,59,0,-18,27,14,-5,-1,10,20,0]
[25,28,-23,-24,-26,-1,38,-17,-56,44,-30,1,-13,-11,12,27]
[-66,-11,73,-10,9,-21,-13,-12,-8,-8,-12,-3,-11,5,-12,24]
[-46,-13,44,2,25,-25,-12,0,23,-34,8,-11,-4,26,-9,9]
[-7,11,-1,0,20,-17,28,6,-5,1,3,-20,-15,31,11,7]
[-16,-4,19,-2,25,-16,37,11,-12,-6,-1,-25,-20,33,7,8]
[-31,0,52,4,47,-17,10,21,-7,-5,-17,-30,-7,36,4,12]
[-36,-8,53,11,58,-22,-11,36,11,-25,-3,-32,4,37,-10,2]
[-30,12,34,11,63,-29,2,34,7,15,1,-42,6,44,-26,-11]
[21,-20,-42,13,45,-44,46,9,21,21,39,-38,5,55,-38,-41]
[53,4,-77,1,10,-69,70,-37,-17,63,19,-22,-1,37,-23,-39]
[2,12,-13,4,3,-104,33,-74,-22,44,-13,-11,0,23,-27,-11]
[55,-19,-39,23,7,-88,-3,-55,9,-65,-1,4,15,30,40,-4]
[-7,55,24,-22,-21,-8,-50,-5,-59,36,-42,19,10,-40,19,2]
[-116,-33,127,-1,35,-31,-86,20,1,-45,14,6,2,-2,14,-15]
[14,-66,18,10,48,-20,-109,30,65,-28,42,19,84,6,-17,-54]
[58,55,-76,-14,-14,-36,-84,-11,-27,98,-10,24,71,-46,-51,-37]
[-61,3,8,8,-18,-92,-47,-66,-4,66,34,17,16,-22,-74,-23]
[-53,-15,18,27,-5,-128,-5,-109,10,21,31,10,-1,17,-20,-16]
[-4,-2,-11,27,-10,-128,15,-124,-5,-12,6,8,-1,21,11,-16]
[39,-37,-37,24,-7,-128,0,-115,-2,-2,24,23,21,14,27,-48]
[60,-34,-46,-2,-17,-126,-54,-102,18,-30,5,43,49,-16,-10,-70]
[-29,15,33,-9,-2,-115,-106,-80,7,2,-10,43,34,-30,-10,-61]
[-72,-30,63,7,22,-105,-118,-52,77,-79,30,32,33,-5,-31,-55]
[29,10,-34,3,5,-75,-85,-36,39,-18,25,36,49,-7,28,-46]
[39,43,-49,-21,-29,-45,-46,-31,-22,-4,-12,26,22,-28,20,-11]
[-41,12,31,-17,-15,-36,-25,-18,-29,-6,8,15,-14,-11,32,3]
[-75,-12,84,-9,22,-31,-15,-2,-7,-19,1,-7,-16,17,12,12]
[-33,-25,41,6,41,-22,-8,14,20,-27,11,-18,1,34,0,3]
[2,10,1,3,30,-11,11,24,3,-18,-5,-24,-3,27,-4,4]
[-16,20,20,0,32,-9,18,28,-12,-1,-7,-29,-10,29,6,6]
[-3,-14,1,10,44,-9,42,21,2,26,13,-37,-8,45,-14,-3]
[78,-47,-96,11,20,-1,71,3,44,-7,32,-23,3,42,-46,-21]
[66,47,-80,-20,-19,-2,54,-16,-13,20,-30,-4,-11,3,-10,3]
[-34,21,44,-17,2,-20,-9,-15,-20,20,-22,5,-6,1,17,10]
[-61,-19,70,-2,29,-30,-31,-4,10,-9,-1,-5,2,17,-14,4]
[-39,-15,33,5,36,-29,-8,8,27,-28,13,-16,-5,32,-19,-5]
[-7,2,10,2,37,-23,7,14,15,-13,2,-20,-1,35,0,-7]
[-6,13,24,-1,36,-22,-7,22,-11,0,-14,-19,7,25,11,2]
[-21,0,45,6,50,-24,-33,31,-5,-2,-11,-21,20,24,-3,4]
[-45,1,54,10,62,-32,-26,36,2,2,-1,-33,11,33,-29,-4]
[-20,-11,8,17,64,-41,16,24,35,-6,25,-45,5,58,-49,-27]
[54,-1,-83,13,27,-54,71,-11,9,31,38,-33,-1,52,-19,-47]
[41,26,-54,3,-1,-81,69,-54,-45,72,-5,-20,-7,24,-6,-25]
[62,-20,-41,18,2,-73,17,-48,-7,-45,-5,-3,10,23,31,-11]
[6,87,-10,-32,-53,14,-10,-3,-67,0,-50,16,-22,-48,26,15]
[-78,-40,119,-7,16,-3,-70,19,-21,-1,24,23,12,-10,73,-14]
[44,-52,-14,-8,8,14,-97,22,36,-21,11,25,81,-26,-40,-31]
[20,48,-59,-19,-44,-10,-65,-11,-29,73,10,35,35,-58,-36,-26]
[-106,11,65,-2,-21,-71,-36,-64,-20,82,18,17,-3,-23,-52,-3]
[-75,-39,48,28,1,-128,-10,-101,13,19,38,11,-1,18,-19,-8]
[-12,10,-6,23,-9,-128,22,-108,-6,-32,-3,-1,-15,21,9,-2]
[104,-49,-95,16,-24,-113,5,-90,10,-49,43,36,33,11,72,-58]
[127,40,-128,-47,-85,-64,-52,-77,-55,-15,-32,67,58,-65,56,-54]
[-7,47,13,-69,-93,-59,-128,-57,-88,12,-10,86,35,-94,73,-32]
[-110,-5,116,-50,-38,-62,-128,-40,-48,10,12,60,29,-54,39,1]
[-23,-67,7,-21,-21,-50,-88,-29,16,-43,59,48,35,-17,13,-14]
[1,26,-23,-37,-34,-27,-22,-29,-27,2,-9,25,-4,-22,4,10]
[-69,-6,56,-25,-5,-26,-15,-18,3,-26,7,11,-22,5,7,13]
[-65,-11,74,-16,24,-29,-21,-4,0,-1,2,2,-7,20,18,9]
[-43,-3,53,-8,33,-26,-31,11,15,-35,-12,-12,7,23,-13,11]
[-15,2,18,5,38,-20,-9,24,0,-4,9,-17,2,30,15,-2]
[-33,9,35,2,42,-13,22,29,-3,-13,-9,-38,-18,37,-19,7]
[-6,-33,12,11,57,-20,24,28,22,8,27,-30,4,53,-7,-18]
[115,-39,-104,3,29,-11,4,6,38,23,11,-4,58,25,-42,-35]
[82,52,-100,-21,-24,-10,-14,-13,-8,17,-33,13,24,-24,-41,-9]
[-19,10,13,-11,-8,-21,-42,-14,5,-2,4,23,8,-12,9,-8]
[-61,21,70,-16,7,-27,-53,-6,-8,-8,-19,8,5,-6,3,10]
[-61,-9,68,-2,29,-33,-45,10,0,-12,12,-3,6,17,15,0]
[-4,-26,14,3,34,-26,-19,16,6,-13,15,-10,17,25,1,-12]
[5,12,5,-3,26,-19,-18,20,-5,-11,-12,-14,13,14,-10,-2]
[-17,12,32,2,34,-22,-31,27,-10,-3,-5,-14,15,17,11,1]
[-41,9,61,0,47,-30,-33,35,-22,3,-7,-23,11,22,4,2]
[-51,-14,60,10,71,-41,-14,34,5,8,13,-41,8,47,-30,-17]
[16,-29,-40,20,57,-46,43,15,43,-9,45,-46,4,63,-54,-48]
[57,24,-87,8,15,-61,87,-24,-12,46,20,-33,-13,42,-12,-45]
[87,3,-70,9,3,-51,53,-32,-23,-2,-8,-13,2,28,40,-19]
[-7,93,-8,-27,-47,27,19,-1,-68,17,-55,2,-45,-42,11,18]
[-50,-71,71,3,10,23,-27,21,45,-68,49,16,-1,8,40,-21]
[76,20,-58,-21,-22,46,-28,17,-19,47,-16,22,42,-33,15,-16]
[-9,5,-24,-19,-48,14,-24,-15,-24,61,15,28,9,-53,-46,-15]
[-128,3,90,-2,-19,-56,-21,-65,-8,87,14,14,-16,-22,-63,6]
[-88,-43,65,29,8,-123,-22,-101,33,21,31,13,7,19,-33,6]
[-31,18,13,23,3,-128,6,-105,-8,-9,-18,0,-12,23,3,27]
[91,-22,-110,18,-21,-89,36,-78,59,-128,19,7,3,37,27,-1]
[127,64,-128,-35,-92,-9,104,-56,-74,13,-2,32,-25,-13,127,-14]
[23,21,-40,-75,-100,19,78,-55,-82,26,-25,32,-54,-43,30,14]
