output_mat:
[-10,-11,18,-15,-12,-1,2,7,21,-5,-4,-1,4,-15,0,-2,-6,5,4,-18,-25,24,-6,20,-2,1,8,0,10,2,-4,0]
[-10,-2,16,-7,-8,9,5,4,4,3,-16,-3,1,-21,-13,26,-19,15,0,-22,-36,17,5,12,-1,-5,13,8,14,-10,-26,7]
[-8,-9,9,8,-11,18,3,-14,-24,9,-14,-1,-1,-20,-27,37,-26,19,2,-24,-32,11,5,22,0,-8,12,13,22,-18,-37,10]
[-5,4,3,-3,-17,4,0,-25,-21,4,-12,-7,-1,-13,-12,18,-15,11,1,-20,-19,12,-2,17,5,1,12,9,20,-13,-29,16]
[-7,-2,-1,-7,-9,-22,11,-4,3,-2,-4,-2,-1,-12,-8,0,-8,3,5,-10,-5,13,0,10,10,0,-1,6,10,-9,-13,10]
[-9,3,-7,-5,1,-24,5,5,6,-4,7,-3,2,-19,-11,15,-8,-5,9,-11,-1,0,0,6,25,-13,5,7,5,-14,-21,0]
[-1,-18,4,-7,-5,-12,-2,-8,0,-15,-8,16,-3,-5,-4,1,-12,-4,11,-16,-1,19,5,7,1,7,5,11,4,2,-8,4]
[-2,-18,0,-13,-2,-33,-8,-15,-5,-8,1,13,8,-13,-20,18,-40,24,6,-29,-16,12,1,19,7,-16,19,5,10,-5,-18,1]
[-4,8,-3,-15,-9,-10,-3,-8,-3,-10,-8,-14,-1,-11,-3,6,-16,9,11,-5,-3,16,-5,13,11,-5,9,2,12,-4,-15,11]
[-6,-3,-9,-10,-3,-2,3,-4,-2,-5,-11,-1,-1,-21,-1,9,-18,1,3,-7,-5,9,-2,12,7,7,6,0,12,-9,-14,2]
[-4,3,-7,-4,-7,2,-4,3,-5,-6,-4,4,12,-30,-2,11,-9,-3,0,-7,-3,-4,15,10,20,-7,5,0,8,-14,-25,5]
[-3,-19,-6,7,3,21,-23,6,-45,-48,13,0,30,-40,-6,37,-24,-28,19,-28,-22,-12,8,-7,28,6,23,5,13,-13,-49,0]
[0,8,5,5,-5,11,-13,-6,-49,-44,-21,-15,20,-34,-21,-15,-35,-20,19,-31,-24,28,1,43,13,18,9,-7,12,-4,-34,18]
[-16,-28,7,-11,9,24,0,5,-42,-7,1,17,-2,-29,-9,21,-39,3,13,-44,-31,41,-12,33,13,-15,29,5,17,-4,-4,-17]
[-14,7,22,-10,-15,10,-16,-11,1,-14,1,-5,-1,-37,-17,13,-6,-6,21,-40,-33,24,-1,52,19,-11,23,8,23,-1,-17,-4]
[-10,17,14,-13,-9,-6,-11,-19,0,-13,25,-15,9,-52,-8,16,38,-16,4,-29,-28,1,-10,-6,21,4,26,0,8,1,-7,0]
[-4,-11,7,-10,1,-2,0,-13,-23,-23,-3,-15,6,-24,-6,-1,-2,-14,12,-20,-17,6,-10,-6,12,28,5,-13,15,-4,-20,9]
[-9,-4,7,6,-4,-24,14,8,-24,-16,-17,-1,1,-31,-21,-17,-31,-13,9,-25,-28,24,7,12,20,9,15,-7,17,-12,-32,11]
[-9,8,15,28,-2,-20,9,16,-16,-23,-22,-4,5,-37,-15,-11,-12,-10,5,-31,-42,27,10,10,16,-3,16,-8,10,-5,-31,1]
[-12,6,13,3,0,-1,-15,1,-20,-4,-9,3,4,-36,-5,57,-32,5,8,-28,-25,14,6,19,17,-8,13,3,6,-6,-42,8]
[-4,11,2,-1,-15,-9,-17,-29,-1,-9,-3,-13,11,-22,-9,21,-17,11,5,-9,-8,6,1,15,10,3,9,4,5,-2,-32,19]
[-8,1,-14,-2,-8,-14,-7,7,8,-9,7,-5,9,-20,-3,15,-9,0,5,-6,5,2,-12,12,22,-7,4,6,1,-7,-21,8]
[-7,-16,15,8,2,-4,-18,10,1,-33,-8,31,11,-16,-1,0,-28,-7,14,-26,-8,28,4,20,-1,20,24,-8,3,12,-6,-8]
[-13,3,34,11,-21,-14,-34,10,12,-27,9,-21,10,-41,-27,41,-10,1,25,-33,-41,22,1,53,24,-13,9,0,0,7,-27,0]
[-5,32,3,-10,-8,8,-24,-19,-1,-11,-3,-26,-3,-21,-4,28,3,5,17,-2,-14,8,-7,-20,5,7,23,10,5,13,-35,10]
[-6,-5,-14,-7,-7,4,-1,-1,-8,-2,-1,8,-1,-21,-3,6,-17,2,-3,-11,0,8,-4,16,9,6,5,6,10,-6,-15,0]
[-5,-14,-7,-13,-8,-17,0,-6,1,-16,-4,13,-1,-21,-4,-9,-10,3,2,-19,-12,13,7,16,5,-1,14,8,11,-3,-17,4]
[-5,-10,4,-15,4,-14,-7,6,-12,-14,1,23,3,-31,-25,12,-37,1,5,-29,-28,6,2,30,10,-13,32,15,10,-2,-18,-15]
[-6,-1,23,-3,-31,-1,-8,-16,1,-22,0,-4,10,-25,-6,0,19,-10,12,-24,-25,22,1,28,-3,24,12,2,2,2,-10,4]
[-12,6,17,-8,-9,-21,-10,7,1,-15,4,-8,5,-33,-3,-2,3,-11,23,-22,-16,26,-3,5,17,8,17,-11,1,10,-22,0]
[-9,4,2,-10,4,-32,-12,-1,-3,-26,5,-14,-8,-41,-2,7,1,-12,28,-18,-21,11,8,-10,33,-11,18,-7,16,5,-23,0]
[-7,0,2,-7,11,-25,-21,-1,-8,-13,11,-12,2,-32,10,51,-24,-7,9,-27,-4,-9,-6,-4,26,-2,13,-1,4,-5,-42,5]
[-2,-4,1,-7,-4,-17,-20,2,-3,-31,-19,-11,1,-25,-7,-1,-40,4,16,-7,-9,5,0,15,7,24,15,-4,7,3,-36,11]
[-12,0,-2,-3,-3,-3,-5,-2,5,-15,-12,-2,-1,-40,19,24,-8,-3,3,-24,-19,24,-7,27,16,8,10,1,13,-2,-31,-2]
[-4,-3,-4,-16,4,-6,2,-5,-9,-34,-7,1,-5,-47,9,-9,-18,-10,19,-28,-25,28,6,20,17,14,16,1,20,-4,-20,2]
[-7,6,5,-32,-10,3,-20,28,-27,-11,-11,-8,-2,-51,20,-1,-16,-20,0,-21,-23,24,19,20,32,-7,26,-3,14,8,-62,16]
[-7,14,3,-7,-16,-21,-37,-9,0,-20,3,-8,2,-38,-4,63,-23,-2,6,-19,-14,3,0,6,29,-7,22,5,5,4,-47,13]
[-5,1,-11,-7,-13,-4,-17,-7,1,-17,11,-13,7,-13,-14,8,-9,3,15,1,2,-2,-22,10,17,-1,6,14,-3,0,-19,16]
[-2,-2,15,-10,-8,-16,-32,5,-1,-36,-1,13,-22,-25,-8,-6,-12,-26,40,-15,-15,15,10,8,17,29,31,-1,1,7,-26,6]
[-11,-11,10,-10,-16,-15,-23,12,-1,-40,5,-22,4,-34,3,-12,-6,-19,23,-28,-21,28,1,2,45,-7,18,-8,0,7,-41,1]
[-3,41,8,6,10,-3,-27,9,-7,-35,-16,-7,5,-26,-8,14,-29,-8,19,-16,-18,21,0,4,16,20,20,3,-16,17,-30,-2]
[-13,-14,1,0,-13,-14,-29,-8,1,-16,26,30,-10,-21,-19,24,-21,11,15,-22,-15,12,-12,33,29,-25,25,31,-3,-2,-20,-12]
[-4,-22,16,5,-24,-23,-16,-12,20,-36,17,5,9,-22,-17,-15,3,4,18,-31,-28,0,-15,17,4,17,21,1,-6,0,-24,9]
[-7,16,26,22,1,-37,-13,14,22,-33,-9,-19,5,-43,-32,14,0,-5,25,-44,-46,10,7,5,20,-3,18,-7,-3,-9,-42,-3]
[-6,6,6,-4,25,1,-24,-14,-18,-41,5,-16,-12,-24,-25,15,-24,-5,42,-20,-20,14,-7,-7,16,11,26,2,3,10,-21,-13]
[-11,-2,-7,-6,-6,2,-8,12,-10,-13,-6,-4,-2,-43,-14,6,-25,-6,11,-15,-5,29,8,30,17,13,13,0,3,2,-40,10]
[-8,-1,-9,2,-3,-11,-11,1,11,-22,-6,0,-5,-38,-14,24,-21,7,10,-13,-19,28,-1,5,17,-5,16,4,9,3,-33,4]
[-7,-2,-5,-24,-11,5,-26,17,-11,-18,3,5,0,-38,-11,24,-31,-2,6,-19,-15,-2,6,39,29,-16,37,7,3,1,-44,-1]
[1,14,9,-10,-20,10,-32,-19,3,-32,-3,-23,-12,-21,2,18,-6,1,19,-9,-22,-1,-4,7,1,25,18,8,-2,9,-32,15]
[-12,3,-7,-13,-10,2,-2,21,1,-13,-11,0,3,-31,-1,-5,-10,-10,8,-12,-9,24,12,13,10,5,22,3,-3,-1,-31,8]
[-11,3,7,-10,-14,-5,-8,-5,16,-19,0,-3,4,-34,-7,19,-12,7,9,-13,-21,22,-1,24,10,9,12,8,-4,-1,-23,3]
[-2,1,-6,-11,-8,-4,-1,12,-1,-23,-11,-7,13,-34,-15,-5,-8,-7,11,-11,-21,26,5,-1,11,8,18,-1,7,4,-36,12]
[-11,6,2,-6,-6,-11,-32,36,2,-13,4,-2,-3,-44,-17,47,-24,-3,12,-20,-11,5,22,14,35,-20,20,4,-3,4,-60,8]
[-6,6,0,-12,-13,-7,-36,-35,-9,-21,16,-22,-13,-14,-11,44,-16,6,29,-9,-6,-8,-19,3,22,-5,12,18,9,1,-37,12]
[0,-2,12,-11,-3,-6,-58,-8,-1,-54,7,16,-29,-22,-7,8,-20,-17,53,-6,-10,-4,16,3,22,13,24,4,7,12,-31,-3]
[-6,8,2,-32,0,-1,-38,-18,-15,-57,-6,-19,-16,-33,-10,7,-12,-25,29,-12,-22,29,-14,1,34,6,31,7,4,26,-35,6]
[-7,8,-1,-11,-10,-7,-38,16,-4,-43,6,0,-11,-31,-11,0,-30,-17,44,-8,3,38,4,22,24,20,18,10,-11,27,-31,2]
[-22,-11,-4,-20,-5,-5,-48,31,-10,-42,30,-1,-31,-57,1,31,-17,-15,55,-16,-17,12,22,1,55,-42,31,14,11,-1,-62,-6]
[-4,-17,8,-37,21,18,-47,-31,-55,-46,13,-25,-7,-44,13,72,-46,-16,34,-52,-45,-3,-30,11,30,22,32,13,20,-1,-72,3]
[-1,22,7,-17,-12,-19,-41,-14,-8,-50,-7,-15,-2,-27,-4,-10,-28,-24,40,-23,-7,19,9,20,37,19,18,10,9,4,-43,17]
[-6,-6,-4,-14,-24,-18,-20,3,5,-46,-1,-9,-8,-33,14,0,-25,-12,40,-2,-16,30,-2,16,21,1,9,7,3,3,-33,12]
[-11,12,2,9,-19,6,-17,6,-11,-21,-5,-9,15,-38,13,20,-19,-9,12,-10,-17,26,4,7,19,7,22,3,-8,-3,-57,20]
[-4,9,0,37,-11,7,-19,17,-9,-39,-1,8,31,-50,-8,11,-13,-15,15,-23,-28,22,22,21,23,-1,14,-2,-8,-7,-39,9]
[-6,7,3,10,-19,-4,-56,-2,-5,-41,28,-5,14,-23,-18,20,2,2,23,-17,-10,-2,-13,33,45,-18,17,-3,-11,15,-28,-10]
[0,11,17,-10,15,-16,-35,-4,-6,-56,2,-20,-25,-19,-9,-4,-8,-11,42,-13,-28,-2,-5,-15,7,22,27,5,-10,23,-25,-3]
[-10,10,2,-13,-2,0,-36,-7,-18,-35,-6,5,-18,-26,-11,5,-35,-10,40,-13,-6,26,3,14,27,15,30,3,3,14,-29,2]
[-12,-9,-1,2,-14,2,-14,1,-20,-18,11,-11,-2,-30,-7,10,-16,-8,13,-13,-7,31,-5,19,24,-3,17,4,-6,-2,-16,2]
[-6,2,-2,19,-10,-29,1,-5,8,-30,-15,-3,1,-24,-22,-1,-16,-6,17,-9,-22,31,-4,16,6,12,10,-2,5,-4,-23,17]
[-5,-2,-3,-1,-11,-12,-11,28,1,-14,-2,-4,-2,-29,-14,-24,-18,-9,16,-8,-12,19,17,13,25,-11,13,0,-8,6,-36,10]
[-12,1,4,10,-1,-8,-13,12,1,-10,3,-6,-10,-27,-20,54,-17,0,17,-17,-22,9,-10,1,21,-20,14,11,4,-8,-30,-4]
[7,0,9,-1,-13,-2,-57,-2,-7,-51,4,7,-25,-9,-12,-4,-30,-12,55,0,-11,-10,13,2,15,11,14,-4,7,18,-21,-5]
[2,6,8,-3,-9,-7,-57,-15,-3,-66,1,2,-1,-24,5,13,-13,-7,28,-9,-16,19,0,-3,18,11,26,1,0,26,-23,-13]
[-3,-8,7,-9,-13,-2,-49,-13,-18,-44,1,5,8,-36,7,26,-41,-2,26,-20,-12,33,-4,41,19,12,26,8,-9,23,-46,14]
[-4,10,-12,-1,-15,0,-20,13,-7,-31,8,3,8,-39,-12,-9,-20,-13,32,-4,-13,25,11,7,41,-28,16,26,-2,3,-38,15]
[-4,6,-1,-7,-14,-8,-43,25,-16,-46,17,-18,22,-47,-1,53,-19,-25,27,-30,-22,0,-4,6,19,3,24,4,-1,10,-53,-1]
[-4,-2,12,-18,-27,-9,-35,-11,3,-39,5,-5,19,-28,5,0,-1,-3,22,-13,-24,-1,-2,42,14,5,20,-1,17,3,-27,6]
[-1,-1,5,-26,-7,-30,-23,-21,13,-39,11,-1,16,-34,15,14,10,-8,11,-24,-30,1,1,-18,14,11,33,8,7,5,-37,18]
[-5,7,6,-19,-15,-31,-10,18,-5,-29,-13,-20,10,-28,-8,-7,-22,-18,25,-10,-11,26,5,17,17,12,13,-3,-2,-2,-45,22]
[-8,6,1,0,-12,-4,-17,5,-12,-12,11,0,20,-33,6,22,-13,-11,19,-14,-15,18,23,-2,29,-4,20,1,-5,-9,-42,12]
[-4,2,-15,5,-5,-8,-58,9,-17,-62,28,-16,25,-28,-13,17,-6,-24,35,-16,3,-4,-5,21,55,-14,16,-9,-8,13,-29,-5]
[1,7,10,8,16,-7,-34,-9,4,-61,-6,-8,-8,-27,-7,-4,-33,-19,36,-9,-13,17,-13,2,-2,34,7,2,-3,25,-5,-8]
[-10,-6,-1,1,-13,11,-11,6,-17,-17,3,0,-14,-40,-5,2,-14,-10,27,-16,-5,39,9,34,17,7,5,2,-4,5,-18,3]
[-14,-8,-7,-3,-3,26,-9,4,-29,-8,6,3,-8,-38,-5,20,-19,2,12,-16,-14,30,-9,11,19,-6,24,3,5,-3,-22,-4]
[-9,-2,0,-4,-20,16,-3,-18,-5,-20,-4,-4,-7,-26,7,13,-6,-2,14,-17,-23,17,-3,29,9,9,7,2,13,-10,-21,8]
[-7,-6,1,-15,-10,-10,-5,-9,2,-31,-4,-1,-12,-25,2,-15,1,-6,23,-16,-19,21,5,3,15,9,11,-3,8,2,-15,5]
[-10,-6,-1,-9,-6,-20,-6,20,-3,-28,8,-9,-12,-27,-10,-7,-16,-6,33,-18,-28,11,2,12,34,-16,25,7,3,-6,-25,-2]
[4,3,6,-5,-13,-5,-52,-8,-3,-54,10,-3,-28,-3,-8,2,-20,-11,57,8,-6,-10,13,-1,17,8,7,1,5,15,-18,0]
[3,0,-4,-10,2,-1,-47,1,-8,-70,11,-5,-5,-18,-17,9,-26,-20,51,-12,-10,13,-2,-2,17,16,28,3,0,22,-9,-16]
[-8,2,21,-6,-26,0,-45,27,-13,-36,-3,-9,0,-42,-16,21,-17,-15,29,-21,-22,30,14,31,16,13,19,-9,-5,17,-56,15]
[-6,10,16,-8,-27,-6,-46,-27,0,-49,12,-14,0,-14,-18,23,-18,6,47,-4,-23,26,-2,5,26,-10,22,26,-4,19,-37,19]
[-12,-1,-6,-7,-11,-28,-29,29,13,-23,20,-3,27,-31,0,40,-10,-3,18,-15,-14,0,14,7,28,-20,21,5,-8,-7,-44,-1]
[-10,-12,-2,-21,-8,-47,-26,-9,15,-32,23,-14,21,-30,10,19,11,-10,14,-21,-16,-16,-3,6,20,4,25,-1,6,7,-41,11]
[-6,-2,15,-6,19,-57,-17,14,12,-45,-17,-7,2,-50,-34,22,-46,-11,26,-34,-42,8,1,-1,5,12,36,-2,13,0,-54,10]
[-14,-1,9,6,-4,-12,-3,-24,-9,-21,-15,-7,-2,-40,-26,12,-17,0,13,-25,-29,45,-9,27,12,10,20,4,16,-1,-21,5]
[-7,-1,-9,-18,-5,8,-2,6,-35,-11,-2,10,8,-44,-8,1,-18,-13,14,-31,-19,22,15,26,23,-10,27,-2,11,-8,-31,9]
[-5,-2,-4,-7,0,-2,-29,6,-13,-35,15,-10,10,-33,-14,16,-6,-6,19,-21,-10,8,-2,6,32,-11,23,-6,8,7,-20,-10]
[-3,-10,7,-4,-11,-6,-24,-10,-11,-39,-8,-6,-7,-29,2,7,-21,-9,27,-12,-18,16,1,21,-2,28,11,-4,17,7,-25,6]
[-14,2,1,-14,-4,20,-2,-2,-41,-10,-3,-4,-1,-48,12,6,-17,-14,12,-18,-21,33,2,13,25,1,30,0,7,-8,-33,10]
[-10,0,-4,10,-18,24,-14,-2,-48,-10,7,-4,4,-37,-7,15,-12,-8,9,-16,-11,14,-2,26,30,-6,12,-3,-2,-10,-34,12]
[-8,-1,-5,-2,3,-16,9,-4,-17,-13,-9,-8,-1,-26,-14,6,-2,-11,11,-19,-12,8,1,-6,12,6,9,-10,12,-9,-22,9]
[-6,-6,-1,-9,5,-7,-9,-6,-21,-29,-14,5,-8,-34,-19,-3,-45,-4,22,-28,-17,18,2,21,19,20,22,-9,16,-2,-16,-9]
[-13,-7,-2,11,-9,-5,6,4,-5,-18,5,-4,-5,-30,-12,-8,6,-6,8,-29,-28,22,-10,26,32,-14,18,7,3,-13,-10,-9]
[4,5,3,0,-15,-11,-45,-6,1,-46,8,0,-24,-6,-5,0,-18,-7,44,10,-4,-10,16,-2,13,5,6,0,4,11,-23,6]
[-4,-6,0,-4,-5,-11,-16,-5,2,-28,-1,-4,-6,-17,0,17,-16,-18,23,-2,-5,21,-6,-1,5,13,9,7,4,5,-21,6]
[-9,5,12,-13,-23,-6,-49,19,-14,-43,6,-3,-17,-46,-2,-6,-22,-19,49,-1,-11,19,34,11,33,8,16,-1,-4,5,-68,24]
[-12,-3,7,-28,-24,-4,-43,-19,-19,-46,1,-19,-23,-32,6,45,-23,-12,40,-14,-30,35,-19,6,27,4,20,-1,17,22,-53,18]
[-13,6,4,-37,0,-6,-28,27,-8,-41,3,-15,-10,-45,2,-8,-8,-17,36,-13,-29,16,15,11,43,-23,43,9,2,4,-59,11]
[-13,-15,-9,-35,33,-3,-23,2,-19,-33,-14,-3,-13,-55,-9,52,-47,-12,13,-45,-37,13,-21,1,22,2,62,1,23,6,-51,-22]
[-7,6,14,3,-8,21,-6,-14,-6,-30,-26,-12,7,-57,0,0,-35,-14,8,-40,-42,25,1,56,5,18,12,7,23,-4,-24,-2]
[-3,4,5,11,-18,18,-5,-6,-1,-34,7,2,20,-42,6,-5,7,-8,17,-25,-36,27,2,30,12,-3,14,6,4,-4,-11,0]
[-6,3,5,-7,-19,-5,-32,-18,1,-26,4,1,17,-34,-4,20,-8,3,12,-16,-18,13,-3,16,17,2,25,-7,0,11,-32,9]
[-9,1,0,24,12,2,-23,16,-17,-43,-2,11,13,-40,-20,5,-18,-4,13,-30,-33,17,3,-4,20,-15,43,4,1,5,-22,-10]
[-6,-19,5,-2,1,23,-16,-25,-45,-31,-5,-2,18,-36,10,31,-25,7,8,-43,-45,14,-6,51,5,0,18,-1,23,-10,-27,-6]
[-4,2,3,-6,5,-11,-5,-15,-30,-22,-11,5,1,-54,-18,-12,-22,-2,6,-33,-31,23,7,9,15,5,37,-7,18,-2,-26,6]
[-8,-4,-7,6,-1,14,-13,-2,-43,-11,2,1,-1,-34,-22,20,-28,3,11,-30,-11,23,-7,27,27,-10,20,-8,12,-6,-23,0]
[-3,-9,3,-4,-14,9,-5,-20,-3,-19,-8,-1,8,-23,-8,11,-27,3,8,-25,-18,12,-3,29,6,14,11,-3,12,-8,-15,6]
[-8,-7,4,-4,-25,-12,-2,-7,21,-20,-3,-2,1,-29,5,-14,17,-8,8,-27,-23,16,1,30,10,2,16,-2,7,-3,-14,-5]
[-9,6,-8,-13,20,-13,11,-4,2,-20,17,-11,0,-36,-3,-4,9,-13,13,-28,-25,9,-15,-2,26,-12,29,15,1,-8,-3,-12]
[5,-5,-6,-3,-10,-11,-16,-13,-6,-28,7,-1,-11,-4,-5,12,-18,-8,32,-1,-4,-6,9,0,8,5,-2,2,14,-4,-12,0]
[-5,1,-3,-13,-6,-7,-2,-3,-13,-13,-13,1,-3,-19,-2,9,-19,-14,12,-7,-1,16,-4,4,5,13,7,-3,16,-5,-22,8]
[-4,11,0,-1,-19,-8,-26,0,-9,-36,-4,4,-5,-42,-5,-19,-24,-21,37,0,-6,21,28,11,25,12,6,-3,1,6,-41,16]
[-6,3,-1,-4,-16,8,-45,18,-21,-45,13,-5,8,-38,-8,51,-25,-17,32,-16,-7,19,-3,12,38,-2,21,-4,-8,14,-43,1]
[-9,-10,1,-9,-19,4,-8,-14,-23,-33,-9,-19,9,-34,12,-5,-19,-15,19,-8,-30,26,3,11,5,9,15,7,8,-3,-43,29]
[-9,8,16,10,-9,-52,-16,32,17,-25,-9,-12,-21,-56,-24,26,-25,-7,32,-35,-41,17,18,28,21,-14,22,10,5,-1,-68,23]
[-7,15,18,-4,-19,-17,-53,-26,-23,-42,14,-11,-27,-22,-33,26,-4,2,48,-17,-41,5,-17,8,22,-6,52,9,17,12,-25,-7]
[1,-16,5,-4,-16,1,-16,-4,-13,-48,14,0,20,-21,-13,-11,5,-10,21,-22,-16,-1,11,-2,17,14,17,-6,-4,4,-24,7]
[-6,17,13,1,-6,-10,-33,22,-4,-38,-2,-21,8,-36,-18,29,-18,-6,27,-16,-19,12,13,14,24,8,9,-8,-6,5,-56,6]
[-7,-11,4,-6,-9,-32,-29,-17,-2,-44,3,-18,-26,-26,-17,17,-17,-12,55,-15,-26,17,-12,-1,19,4,21,5,23,13,-44,8]
[-11,-7,1,-24,15,-43,13,18,-8,-23,-22,3,-8,-56,-16,-4,-27,-13,8,-50,-41,30,6,5,10,0,57,-5,28,4,-32,-8]
[-11,7,25,9,-11,-30,-17,-9,14,-20,-4,-1,11,-53,4,23,-26,-5,7,-38,-36,31,-7,54,17,-2,19,12,15,3,-21,-3]
[-7,2,8,6,-22,-27,-21,-3,2,-28,19,-11,20,-36,5,6,16,-11,17,-24,-24,7,-5,20,25,-11,14,-3,8,0,-24,10]
[-2,6,10,-1,-2,-9,-12,8,8,-29,1,-10,21,-23,-7,8,-1,-9,11,-20,-21,-4,-4,-5,16,12,17,1,-4,2,-24,-4]
[-7,-3,-4,-15,18,14,2,-2,-5,-20,0,1,10,-28,-18,1,-12,-9,3,-35,-29,7,-13,2,17,11,32,17,4,-2,-11,-16]
[-7,0,-4,-10,0,4,-1,-6,1,-7,11,3,5,-21,-16,11,-13,3,4,-24,-10,6,-14,13,18,-14,4,32,-2,-13,-7,-6]
[7,-8,6,-5,-10,0,-28,-11,7,-36,13,20,24,-2,2,28,-21,4,18,-16,-6,-15,17,11,9,-7,5,7,0,-2,-17,-7]
[0,10,2,-11,-9,5,-31,-9,4,-30,-12,-14,14,-9,-4,8,-19,4,10,3,-1,13,-16,8,4,18,12,2,-3,13,-23,9]
[-5,4,-5,-4,-9,1,-33,-8,-3,-35,3,19,-8,-30,-15,8,-23,-8,36,-12,0,20,15,7,19,11,16,0,0,8,-14,-3]
[-7,-16,-4,-14,-31,7,-38,4,-28,-32,26,-1,-7,-30,-21,9,-15,-3,27,-18,-2,13,0,41,41,-12,19,-5,-5,4,-30,1]
[-9,-13,19,-21,-32,-23,-25,16,12,-42,-11,-10,-18,-35,-14,-8,-18,-1,41,-8,-48,7,10,-9,3,20,49,0,8,-5,-74,30]
[-15,12,15,-4,-37,-17,-12,-1,32,-13,-17,-21,-8,-49,17,14,-14,-1,10,-30,-47,24,9,17,21,2,25,4,-3,-16,-81,17]
[-6,-9,-6,16,3,-40,4,0,20,-28,9,1,-8,-37,-3,11,14,-13,20,-39,-41,2,-7,8,25,-17,17,4,10,-16,-18,-20]
